doc_id,volume,state_variation,version_date,source_file,path,anchor_id,parent_anchor_id,order_in_parent,para_start,para_end,unit_label,unit_type,compliance_weight,title,text,text_html,defined_term,contains_shall,contains_must,external_refs,internal_refs,satisfies_pr_ids,related_unit_ids,asset_type,asset_id,asset_caption,asset_alt_text,page_start,page_end,bbox_json,extract_confidence,warnings,ncc_pathway,normative_status,conditionality,heading_context,raw_title,raw_text,applies_state,variation_action,affected_unit_label,affected_subparts,affects_anchor_id,table_grid_json,table_key_values,base_unit_label,affected_subclause,conditions_text,exceptions_text,requirements_list,standards_referenced,notes_quality,discipline,table_purpose,table_id,table_label,applies_to_volume,applies_to_class,volume_hierarchy,dataset_coverage,scope_conditions,formula_json,constant_value,constant_name,pathway_alternative_to,verification_method_for,section_code,part_code,indexable
ncc2022,Vol2,"","",NCC2022-volume-two.docx,Vol2,VOL2::H5V1,"",654,2673,2674,H5V1,OTHER,"",is a means to verify that a proposed wire barrier satisfies the requirements of H5P2(2)(c) and (d).,"H5V1 is a means to verify that a proposed wire barrier satisfies the requirements of H5P2(2)(c) and (d).  The meaning of the phrase “prototype that is identical to that proposed to be installed” is similar to the testing of prototypes for fire resistance. That is the prototype and the installation must be identical with respect to the type of wire, the wire diameter, the number of lays, the wire tension, the post spacing and size, etc.","H5V1 is a means to verify that a proposed wire barrier satisfies the requirements of H5P2(2)(c) and (d).  The meaning of the phrase “prototype that is identical to that proposed to be installed” is similar to the testing of prototypes for fire resistance. That is the prototype and the installation must be identical with respect to the type of wire, the wire diameter, the number of lays, the wire tension, the post spacing and size, etc.","",false,true,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"",is a means to verify that a proposed wire barrier satisfies the requirements of H5P2(2)(c) and (d).,"H5V1 is a means to verify that a proposed wire barrier satisfies the requirements of H5P2(2)(c) and (d).  The meaning of the phrase “prototype that is identical to that proposed to be installed” is similar to the testing of prototypes for fire resistance. That is the prototype and the installation must be identical with respect to the type of wire, the wire diameter, the number of lays, the wire tension, the post spacing and size, etc.","","","","","","","",H5V1,"","","","","","",Energy,"","","",V2,"","","","","","","","","",H,H5,true
ncc2022,Vol2,"","",NCC2022-volume-two.docx,Vol2,VOL2::H5V1,"",655,2675,2675,H5V1,OTHER,"",The test procedure is slightly different for barriers with horizontal or near horizontal wires and v,The test procedure is slightly different for barriers with horizontal or near horizontal wires and vertical wires or near vertical wires (see the test procedures set out in H5V1(c)(ii)).,The test procedure is slightly different for barriers with horizontal or near horizontal wires and vertical wires or near vertical wires (see the test procedures set out in H5V1(c)(ii)).,"",false,false,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"",The test procedure is slightly different for barriers with horizontal or near horizontal wires and v,The test procedure is slightly different for barriers with horizontal or near horizontal wires and vertical wires or near vertical wires (see the test procedures set out in H5V1(c)(ii)).,"","","","","","","",H5V1,"","","","","","",Energy,"","","",V2,"","","","","","","","","",H,H5,true
ncc2022,Vol2,"","",NCC2022-volume-two.docx,Vol2,VOL2::H5V1,"",656,2676,2676,H5V1,OTHER,"",(c)(vi) allows measuring deflection of wires to verify that the required tension has been achieved.,H5V1(c)(vi) allows measuring deflection of wires to verify that the required tension has been achieved.,H5V1(c)(vi) allows measuring deflection of wires to verify that the required tension has been achieved.,"",false,false,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"",(c)(vi) allows measuring deflection of wires to verify that the required tension has been achieved.,H5V1(c)(vi) allows measuring deflection of wires to verify that the required tension has been achieved.,"","","","","","","",H5V1,"","","","","","",Energy,"","","",V2,"","","","","","","","","",H,H5,true
ncc2022,Vol2,"","",NCC2022-volume-two.docx,Vol2,VOL2::H5V1,"",657,2677,2677,H5V1,OTHER,"",It should be noted that H5V1 is only one form of compliance solution which can be used to demonstrate compliance with H5P2(2)(c) and (d).,It should be noted that H5V1 is only one form of compliance solution which can be used to demonstrate compliance with H5P2(2)(c) and (d). The following means of verification are available:,It should be noted that H5V1 is only one form of compliance solution which can be used to demonstrate compliance with H5P2(2)(c) and (d). The following means of verification are available:,"",false,false,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"",It should be noted that H5V1 is only one form of compliance solution which can be used to demonstrate compliance with H5P2(2)(c) and (d).,It should be noted that H5V1 is only one form of compliance solution which can be used to demonstrate compliance with H5P2(2)(c) and (d). The following means of verification are available:,"","","","","","","",H5V1,"","","","","","",Energy,"","","",V2,"","","","","","","","","",H,H5,true
ncc2022,Vol2,"","",NCC2022-volume-two.docx,Vol2,VOL2::H5V1,"",658,2678,2679,H5V1,DTS_PROVISION,"",•   H5V1.,•   H5V1.  •   The Deemed-to-Satisfy Provisions in Part 11.3 of the ABCB Housing Provisions.,•   H5V1.  •   The Deemed-to-Satisfy Provisions in Part 11.3 of the ABCB Housing Provisions.,"",false,false,"","","","","","","","","","","","","",DTS,NORMATIVE,ALWAYS,"",•   H5V1.,•   H5V1.  •   The Deemed-to-Satisfy Provisions in Part 11.3 of the ABCB Housing Provisions.,"","","","","","","",H5V1,"","","","","","",Energy,"","","",V2,"","","","","","","","","",H,H5,true
ncc2022,Vol2,"","",NCC2022-volume-two.docx,Vol2,VOL2::H5P2,"",659,2680,2681,H5P2,OTHER,"",•   A Performance Solution that uses one of the other NCC Assessment Methods which verifies that H5P,•   A Performance Solution that uses one of the other NCC Assessment Methods which verifies that H5P2(2)(c) and  (d) will be achieved.,•   A Performance Solution that uses one of the other NCC Assessment Methods which verifies that H5P2(2)(c) and  (d) will be achieved.,"",false,false,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"",•   A Performance Solution that uses one of the other NCC Assessment Methods which verifies that H5P,•   A Performance Solution that uses one of the other NCC Assessment Methods which verifies that H5P2(2)(c) and  (d) will be achieved.,"","","","","","","",H5P2,"","","","","","",Energy,"","","",V2,"","","","","","","","","",H,H5,true
ncc2022,Vol2,"","",NCC2022-volume-two.docx,Vol2,VOL2::H5V1,"",660,2682,2694,H5V1,OTHER,"",Figure H5V1: Apparatus for testing wire barriers,Figure H5V1: Apparatus for testing wire barriers  Supporting jig with  Free hanging and sliding system  height adjustable top rail  Height adjustable cable with low  Rotating  friction pulley  100 100 100 105 winch  125  Test cylinder  Spring balance  Vertical barrier wires  Alternative method using a 15.3 kg weight,Figure H5V1: Apparatus for testing wire barriers  Supporting jig with  Free hanging and sliding system  height adjustable top rail  Height adjustable cable with low  Rotating  friction pulley  100 100 100 105 winch  125  Test cylinder  Spring balance  Vertical barrier wires  Alternative method using a 15.3 kg weight,"",false,false,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"",Figure H5V1: Apparatus for testing wire barriers,Figure H5V1: Apparatus for testing wire barriers  Supporting jig with  Free hanging and sliding system  height adjustable top rail  Height adjustable cable with low  Rotating  friction pulley  100 100 100 105 winch  125  Test cylinder  Spring balance  Vertical barrier wires  Alternative method using a 15.3 kg weight,"","","","","","","",H5V1,"","","","","","",Energy,"","","",V2,"","","","","","","","","",H,H5,true
ncc2022,Vol2,"","",NCC2022-volume-two.docx,Vol2,VOL2::H5D1,"",661,2695,2696,H5D1,DTS_PROVISION,"",Deemed-to-Satisfy Provisions,H5D1 Deemed-to-Satisfy Provisions  [New for 2022],H5D1 Deemed-to-Satisfy Provisions  [New for 2022],"",false,false,"","","","","","","","","","","","","",DTS,NORMATIVE,ALWAYS,"",Deemed-to-Satisfy Provisions,H5D1 Deemed-to-Satisfy Provisions  [New for 2022],"","","","","","","",H5D1,"","","","","","",Egress,"","","",V2,"","","","","","","","","",H,H5,true
ncc2022,Vol2,"","",NCC2022-volume-two.docx,Vol2,VOL2::H5D1,"",662,2697,2697,H5D1,OTHER,"",SA H5D1(1),SA H5D1(1),SA H5D1(1),"",false,false,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"",SA H5D1(1),SA H5D1(1),"","","","","","","",H5D1,"","","","","","",Egress,"","","",V2,"","","","","","","","","",H,H5,true
ncc2022,Vol2,"","",NCC2022-volume-two.docx,Vol2,VOL2::H5P1,"",663,2698,2698,H5P1,PERFORMANCE_REQUIREMENT,"","(1)   Where a Deemed-to-Satisfy Solution is proposed, Performance Requirements H5P1 and H5P2 are sat","(1)   Where a Deemed-to-Satisfy Solution is proposed, Performance Requirements H5P1 and H5P2 are satisfied by","(1)   Where a Deemed-to-Satisfy Solution is proposed, Performance Requirements H5P1 and H5P2 are satisfied by","",false,false,"","","","","","","","","","","","","",PERFORMANCE,NORMATIVE,ALWAYS,"","(1)   Where a Deemed-to-Satisfy Solution is proposed, Performance Requirements H5P1 and H5P2 are sat","(1)   Where a Deemed-to-Satisfy Solution is proposed, Performance Requirements H5P1 and H5P2 are satisfied by","","","","","","","",H5P1,"","","","","","",Energy,"","","",V2,"","","","","","","","","",H,H5,true
ncc2022,Vol2,"","",NCC2022-volume-two.docx,Vol2,VOL2::H5D2,"",664,2699,2700,H5D2,PERFORMANCE_REQUIREMENT,"",complying with H5D2 and H5D3.,"complying with H5D2 and H5D3.  (2)   Where a Performance  Solution  is proposed, the relevant Performance Requirements must be determined in","complying with H5D2 and H5D3.  (2)   Where a Performance  Solution  is proposed, the relevant Performance Requirements must be determined in","",false,true,"","","","","","","","","","","","","",PERFORMANCE,NORMATIVE,ALWAYS,"",complying with H5D2 and H5D3.,"complying with H5D2 and H5D3.  (2)   Where a Performance  Solution  is proposed, the relevant Performance Requirements must be determined in","","","","","","","",H5D2,"","","","","","",Egress,"","","",V2,"","","","","","","","","",H,H5,true
ncc2022,Vol2,"","",NCC2022-volume-two.docx,Vol2,VOL2::A2G2,"",665,2701,2701,A2G2,OTHER,"",accordance with A2G2(3) and A2G4(3) as applicable.,accordance with A2G2(3) and A2G4(3) as applicable.,accordance with A2G2(3) and A2G4(3) as applicable.,"",false,false,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"",accordance with A2G2(3) and A2G4(3) as applicable.,accordance with A2G2(3) and A2G4(3) as applicable.,"","","","","","","",A2G2,"","","","","","",Ancillary,"","","",V2,"","","","","","","","","",A,A2,true
ncc2022,Vol2,"","",NCC2022-volume-two.docx,Vol2,VOL2::H5D2,"",666,2702,2703,H5D2,OTHER,"",Stairway and ramp construction,H5D2 Stairway and ramp construction  [2019: 3.9.1],H5D2 Stairway and ramp construction  [2019: 3.9.1],"",false,false,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"",Stairway and ramp construction,H5D2 Stairway and ramp construction  [2019: 3.9.1],"","","","","","","",H5D2,"","","","","","",Egress,"","","",V2,"","","","","","","","","",H,H5,true
ncc2022,Vol2,"","",NCC2022-volume-two.docx,Vol2,VOL2::H5P1,"",667,2704,2704,H5P1,PERFORMANCE_REQUIREMENT,"","Compliance with Part 11.2 of the ABCB Housing Provisions satisfies Performance Requirement H5P1 for ",Compliance with Part 11.2 of the ABCB Housing Provisions satisfies Performance Requirement H5P1 for stairway and ramp construction.,Compliance with Part 11.2 of the ABCB Housing Provisions satisfies Performance Requirement H5P1 for stairway and ramp construction.,"",false,false,"","","","","","","","","","","","","",PERFORMANCE,NORMATIVE,ALWAYS,"","Compliance with Part 11.2 of the ABCB Housing Provisions satisfies Performance Requirement H5P1 for ",Compliance with Part 11.2 of the ABCB Housing Provisions satisfies Performance Requirement H5P1 for stairway and ramp construction.,"","","","","","","",H5P1,"","","","","","",Energy,"","","",V2,"","","","","","","","","",H,H5,true
ncc2022,Vol2,"","",NCC2022-volume-two.docx,Vol2,VOL2::H5D3,"",668,2705,2706,H5D3,OTHER,"",Barriers and handrails,H5D3 Barriers and handrails  [2019: 3.9.2],H5D3 Barriers and handrails  [2019: 3.9.2],"",false,false,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"",Barriers and handrails,H5D3 Barriers and handrails  [2019: 3.9.2],"","","","","","","",H5D3,"","","","","","",DisabilityAccess,"","","",V2,"","","","","","","","","",H,H5,true
ncc2022,Vol2,"","",NCC2022-volume-two.docx,Vol2,VOL2::H5P2,"",669,2707,2707,H5P2,PERFORMANCE_REQUIREMENT,"","Compliance with Part 11.3 of the ABCB Housing Provisions satisfies Performance Requirement H5P2 for ",Compliance with Part 11.3 of the ABCB Housing Provisions satisfies Performance Requirement H5P2 for barriers and H5P1(b)(i) for handrails.,Compliance with Part 11.3 of the ABCB Housing Provisions satisfies Performance Requirement H5P2 for barriers and H5P1(b)(i) for handrails.,"",false,false,"","","","","","","","","","","","","",PERFORMANCE,NORMATIVE,ALWAYS,"","Compliance with Part 11.3 of the ABCB Housing Provisions satisfies Performance Requirement H5P2 for ",Compliance with Part 11.3 of the ABCB Housing Provisions satisfies Performance Requirement H5P2 for barriers and H5P1(b)(i) for handrails.,"","","","","","","",H5P2,"","","","","","",Energy,"","","",V2,"","","","","","","","","",H,H5,true
ncc2022,Vol2,"","",NCC2022-volume-two.docx,Vol2,VOL2::H5D4,"",670,2708,2708,H5D4,OTHER,"",SA H5D4,SA H5D4,SA H5D4,"",false,false,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"",SA H5D4,SA H5D4,"","","","","","","",H5D4,"","","","","","",Egress,"","","",V2,"","","","","","","","","",H,H5,true
ncc2022,Vol2,"","",NCC2022-volume-two.docx,Vol2,VOL2::H6,"",671,2709,2709,H6,OTHER,"",NSW Part H6,NSW Part H6,NSW Part H6,"",false,false,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"",NSW Part H6,NSW Part H6,"","","","","","","",H6,"","","","","","",Energy,"","","",V2,"","","","","","","","","",H,H6,true
ncc2022,Vol2,"","",NCC2022-volume-two.docx,Vol2,VOL2::H6,"",672,2710,2710,H6,OTHER,"",NT Part H6,NT Part H6,NT Part H6,"",false,false,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"",NT Part H6,NT Part H6,"","","","","","","",H6,"","","","","","",Energy,"","","",V2,"","","","","","","","","",H,H6,true
ncc2022,Vol2,"","",NCC2022-volume-two.docx,Vol2,VOL2::H6,"",673,2711,2714,H6,OTHER,"",TAS Part H6,"TAS Part H6  Introduction to this Part  This Part is intended to improve the efficient use of energy in building design and construction, as well as the energy usage by key equipment installed in a building.  Notes","TAS Part H6  Introduction to this Part  This Part is intended to improve the efficient use of energy in building design and construction, as well as the energy usage by key equipment installed in a building.  Notes","",false,false,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"",TAS Part H6,"TAS Part H6  Introduction to this Part  This Part is intended to improve the efficient use of energy in building design and construction, as well as the energy usage by key equipment installed in a building.  Notes","","","","","","","",H6,"","","","","","",Energy,"","","",V2,"","","","","","","","","",H,H6,true
ncc2022,Vol2,"","",NCC2022-volume-two.docx,Vol2,VOL2::H6,"",674,2715,2715,H6,OTHER,"",From 1 May 2023 to 30 September 2023 Part 2.6 and Part 3.12 of NCC 2019 Volume Two Amendment 1 may a,From 1 May 2023 to 30 September 2023 Part 2.6 and Part 3.12 of NCC 2019 Volume Two Amendment 1 may apply instead of Part H6 of NCC 2022 Volume Two. From 1 October 2023 Part H6 of NCC 2022 Volume Two applies.,From 1 May 2023 to 30 September 2023 Part 2.6 and Part 3.12 of NCC 2019 Volume Two Amendment 1 may apply instead of Part H6 of NCC 2022 Volume Two. From 1 October 2023 Part H6 of NCC 2022 Volume Two applies.,"",false,false,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"",From 1 May 2023 to 30 September 2023 Part 2.6 and Part 3.12 of NCC 2019 Volume Two Amendment 1 may a,From 1 May 2023 to 30 September 2023 Part 2.6 and Part 3.12 of NCC 2019 Volume Two Amendment 1 may apply instead of Part H6 of NCC 2022 Volume Two. From 1 October 2023 Part H6 of NCC 2022 Volume Two applies.,"","","","","","","",H6,"","","","","","",Energy,"","","",V2,"","","","","","","","","",H,H6,true
ncc2022,Vol2,"","",NCC2022-volume-two.docx,Vol2,VOL2::H6O1,"",675,2716,2716,H6O1,OTHER,"",Objective,H6O1 Objective,H6O1 Objective,"",false,false,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"",Objective,H6O1 Objective,"","","","","","","",H6O1,"","","","","","",Energy,"","","",V2,"","","","","","","","","",H,H6,true
ncc2022,Vol2,"","",NCC2022-volume-two.docx,Vol2,VOL2::O2.6,"",676,2717,2721,O2.6,OTHER,"",[2019: O2.6],[2019: O2.6]  The Objective of this Part is to —  (a) reduce energy consumption and energy peak demand; and  (b) reduce greenhouse gas emissions; and  (c) improve occupant health and amenity.,[2019: O2.6]  The Objective of this Part is to —  (a) reduce energy consumption and energy peak demand; and  (b) reduce greenhouse gas emissions; and  (c) improve occupant health and amenity.,"",false,false,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"",[2019: O2.6],[2019: O2.6]  The Objective of this Part is to —  (a) reduce energy consumption and energy peak demand; and  (b) reduce greenhouse gas emissions; and  (c) improve occupant health and amenity.,"","","","","","","",O2.6,"","","","","","","","","","",V2,"","","","","","","","","",O,O2,true
ncc2022,Vol2,"","",NCC2022-volume-two.docx,Vol2,VOL2::H6F1,"",677,2722,2722,H6F1,OTHER,"",Energy efficiency,H6F1 Energy efficiency,H6F1 Energy efficiency,"",false,false,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"",Energy efficiency,H6F1 Energy efficiency,"","","","","","","",H6F1,"","","","","","",Health,"","","",V2,"","","","","","","","","",H,H6,true
ncc2022,Vol2,"","",NCC2022-volume-two.docx,Vol2,VOL2::F2.6,"",678,2723,2727,F2.6,OTHER,"",[2019: F2.6],"[2019: F2.6]  A building must—  (a) reduce the energy consumption and energy peak demand of key energy using equipment; and  (b) reduce greenhouse gas emissions that occur as a result of a building’s energy consumption and energy source; and  (c) improve occupant health and amenity by mitigating the impact of extreme hot and cold weather events, and energy blackouts.","[2019: F2.6]  A building must—  (a) reduce the energy consumption and energy peak demand of key energy using equipment; and  (b) reduce greenhouse gas emissions that occur as a result of a building’s energy consumption and energy source; and  (c) improve occupant health and amenity by mitigating the impact of extreme hot and cold weather events, and energy blackouts.","",false,true,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"",[2019: F2.6],"[2019: F2.6]  A building must—  (a) reduce the energy consumption and energy peak demand of key energy using equipment; and  (b) reduce greenhouse gas emissions that occur as a result of a building’s energy consumption and energy source; and  (c) improve occupant health and amenity by mitigating the impact of extreme hot and cold weather events, and energy blackouts.","","","","","","","",F2.6,"","","","","","",Plumbing,"","","",V2,"","","","","","","","","",F,F2,true
ncc2022,Vol2,"","",NCC2022-volume-two.docx,Vol2,VOL2::H6P1,"",679,2728,2728,H6P1,OTHER,"",Thermal performance,H6P1 Thermal performance,H6P1 Thermal performance,"",false,false,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"",Thermal performance,H6P1 Thermal performance,"","","","","","","",H6P1,"","","","","","",Energy,"","","",V2,"","","","","","","","","",H,H6,true
ncc2022,Vol2,"","",NCC2022-volume-two.docx,Vol2,VOL2::P2.6,"",680,2729,2732,P2.6,PERFORMANCE_REQUIREMENT,"",[2019: P2.6.1],[2019: P2.6.1]  (1) The total heating load of the habitable rooms and conditioned spaces in a building must not exceed the heating load limit in Specification 44.  (2) The total cooling load of the habitable rooms and conditioned spaces in a building must not exceed the cooling load limit in Specification 44.  (3) The total thermal energy loadof the habitable roomsand conditioned spaces in a building must not exceed the thermal energy load limit in Specification 44.,[2019: P2.6.1]  (1) The total heating load of the habitable rooms and conditioned spaces in a building must not exceed the heating load limit in Specification 44.  (2) The total cooling load of the habitable rooms and conditioned spaces in a building must not exceed the cooling load limit in Specification 44.  (3) The total thermal energy loadof the habitable roomsand conditioned spaces in a building must not exceed the thermal energy load limit in Specification 44.,"",false,true,"","","","","","","","","","","","","",PERFORMANCE,NORMATIVE,ALWAYS,"",[2019: P2.6.1],[2019: P2.6.1]  (1) The total heating load of the habitable rooms and conditioned spaces in a building must not exceed the heating load limit in Specification 44.  (2) The total cooling load of the habitable rooms and conditioned spaces in a building must not exceed the cooling load limit in Specification 44.  (3) The total thermal energy loadof the habitable roomsand conditioned spaces in a building must not exceed the thermal energy load limit in Specification 44.,"","","","","","","",P2.6,"","","","","","","","","","",V2,"","","","","","","","","",P,P2,true
ncc2022,Vol2,"","",NCC2022-volume-two.docx,Vol2,VOL2::H6P2,"",681,2733,2733,H6P2,OTHER,"",Energy usage,H6P2 Energy usage,H6P2 Energy usage,"",false,false,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"",Energy usage,H6P2 Energy usage,"","","","","","","",H6P2,"","","","","","",Energy,"","","",V2,"","","","","","","","","",H,H6,true
ncc2022,Vol2,"","",NCC2022-volume-two.docx,Vol2,VOL2::P2.6,"",682,2734,2738,P2.6,PERFORMANCE_REQUIREMENT,"",[2019: P2.6.2],"[2019: P2.6.2]  (1) The energy value of a building’s domestic services must not exceed 70% of the energy valuewith—  (a) a 3-star ducted heat pump, rated under the 2019 GEMS determination, heating all spaces that are provided with heating; and  (b) a 3-star ducted heat pump, rated under the 2019 GEMS determination, cooling all spaces that are provided with cooling; and  (c) a 5-star instantaneous gas water heater, rated under the 2017 GEMS determination, providing all domestic hot water; and","[2019: P2.6.2]  (1) The energy value of a building’s domestic services must not exceed 70% of the energy valuewith—  (a) a 3-star ducted heat pump, rated under the 2019 GEMS determination, heating all spaces that are provided with heating; and  (b) a 3-star ducted heat pump, rated under the 2019 GEMS determination, cooling all spaces that are provided with cooling; and  (c) a 5-star instantaneous gas water heater, rated under the 2017 GEMS determination, providing all domestic hot water; and","",false,true,"","","","","","","","","","","","","",PERFORMANCE,NORMATIVE,ALWAYS,"",[2019: P2.6.2],"[2019: P2.6.2]  (1) The energy value of a building’s domestic services must not exceed 70% of the energy valuewith—  (a) a 3-star ducted heat pump, rated under the 2019 GEMS determination, heating all spaces that are provided with heating; and  (b) a 3-star ducted heat pump, rated under the 2019 GEMS determination, cooling all spaces that are provided with cooling; and  (c) a 5-star instantaneous gas water heater, rated under the 2017 GEMS determination, providing all domestic hot water; and","","","","","","","",P2.6,"","","","","","","","","","",V2,"","","","","","","","","",P,P2,true
ncc2022,Vol2,"","",NCC2022-volume-two.docx,Vol2,VOL2::M2,"",683,2739,2744,M2,OTHER,"",(d) a lighting power density of 4 W/m2 serving all internal spaces that are provided with artificial lighting.,"(d) a lighting power density of 4 W/m2 serving all internal spaces that are provided with artificial lighting.  (2) Domestic services, including any associated distribution system and components must, to the degree necessary, have features that facilitate the efficient use of energy appropriate to—  (a) the domestic service and its usage; and  (b) the geographic location of the building; and  (c) the location of the domestic service; and  (d) the energy source.","(d) a lighting power density of 4 W/m2 serving all internal spaces that are provided with artificial lighting.  (2) Domestic services, including any associated distribution system and components must, to the degree necessary, have features that facilitate the efficient use of energy appropriate to—  (a) the domestic service and its usage; and  (b) the geographic location of the building; and  (c) the location of the domestic service; and  (d) the energy source.","",false,true,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"",(d) a lighting power density of 4 W/m2 serving all internal spaces that are provided with artificial lighting.,"(d) a lighting power density of 4 W/m2 serving all internal spaces that are provided with artificial lighting.  (2) Domestic services, including any associated distribution system and components must, to the degree necessary, have features that facilitate the efficient use of energy appropriate to—  (a) the domestic service and its usage; and  (b) the geographic location of the building; and  (c) the location of the domestic service; and  (d) the energy source.","","","","","","","",M2,"","","","","","","","","","",V2,"","","","","","","","","",M,M2,true
ncc2022,Vol2,"","",NCC2022-volume-two.docx,Vol2,VOL2::H6V1,"",684,2745,2745,H6V1,OTHER,"",VIC H6V1,VIC H6V1,VIC H6V1,"",false,false,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"",VIC H6V1,VIC H6V1,"","","","","","","",H6V1,"","","","","","",Energy,"","","",V2,"","","","","","","","","",H,H6,true
ncc2022,Vol2,"","",NCC2022-volume-two.docx,Vol2,VOL2::H6V1,"",685,2746,2746,H6V1,OTHER,"",Application of H6V2 and H6V3,H6V1 Application of H6V2 and H6V3,H6V1 Application of H6V2 and H6V3,"",false,false,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"",Application of H6V2 and H6V3,H6V1 Application of H6V2 and H6V3,"","","","","","","",H6V1,"","","","","","",Energy,"","","",V2,"","","","","","","","","",H,H6,true
ncc2022,Vol2,"","",NCC2022-volume-two.docx,Vol2,VOL2::V2.6,"",686,2747,2752,V2.6,VERIFICATION_METHOD,"",[2019: V2.6.1],"[2019: V2.6.1]  The Verification Methods in this Part only apply to—  (a) a Class 1 building; and  (b) an enclosed Class 10a building attached to a Class 1 building.  Explanatory Information  The Verification Methods in this Part are intended to apply to whole Class 1 buildings and to whole Class 1 buildings that incorporate attached and enclosed Class 10a parts, such as attached garages. The Verification Methods are not intended to apply to detached garages or to open carports.","[2019: V2.6.1]  The Verification Methods in this Part only apply to—  (a) a Class 1 building; and  (b) an enclosed Class 10a building attached to a Class 1 building.  Explanatory Information  The Verification Methods in this Part are intended to apply to whole Class 1 buildings and to whole Class 1 buildings that incorporate attached and enclosed Class 10a parts, such as attached garages. The Verification Methods are not intended to apply to detached garages or to open carports.","",false,false,"","","","","","","","","","","","","",VERIFICATION,NORMATIVE,ALWAYS,"",[2019: V2.6.1],"[2019: V2.6.1]  The Verification Methods in this Part only apply to—  (a) a Class 1 building; and  (b) an enclosed Class 10a building attached to a Class 1 building.  Explanatory Information  The Verification Methods in this Part are intended to apply to whole Class 1 buildings and to whole Class 1 buildings that incorporate attached and enclosed Class 10a parts, such as attached garages. The Verification Methods are not intended to apply to detached garages or to open carports.","","","","","","","",V2.6,"","","","","","","","","","",V2,"","","","","","","","","",V,V2,true
ncc2022,Vol2,"","",NCC2022-volume-two.docx,Vol2,VOL2::H6V2,"",687,2753,2753,H6V2,OTHER,"",NSW H6V2,NSW H6V2,NSW H6V2,"",false,false,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"",NSW H6V2,NSW H6V2,"","","","","","","",H6V2,"","","","","","",Energy,"","","",V2,"","","","","","","","","",H,H6,true
ncc2022,Vol2,"","",NCC2022-volume-two.docx,Vol2,VOL2::H6V2,"",688,2754,2754,H6V2,OTHER,"",Verification using a reference building,H6V2 Verification using a reference building,H6V2 Verification using a reference building,"",false,false,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"",Verification using a reference building,H6V2 Verification using a reference building,"","","","","","","",H6V2,"","","","","","",Energy,"","","",V2,"","","","","","","","","",H,H6,true
ncc2022,Vol2,"","",NCC2022-volume-two.docx,Vol2,VOL2::V2.6,"",689,2755,2755,V2.6,VERIFICATION_METHOD,"",[2019: V2.6.2.2],[2019: V2.6.2.2],[2019: V2.6.2.2],"",false,false,"","","","","","","","","","","","","",VERIFICATION,NORMATIVE,ALWAYS,"",[2019: V2.6.2.2],[2019: V2.6.2.2],"","","","","","","",V2.6,"","","","","","","","","","",V2,"","","","","","","","","",V,V2,true
