doc_id,volume,state_variation,version_date,source_file,path,anchor_id,parent_anchor_id,order_in_parent,para_start,para_end,unit_label,unit_type,compliance_weight,title,text,text_html,defined_term,contains_shall,contains_must,external_refs,internal_refs,satisfies_pr_ids,related_unit_ids,asset_type,asset_id,asset_caption,asset_alt_text,page_start,page_end,bbox_json,extract_confidence,warnings,ncc_pathway,normative_status,conditionality,heading_context,raw_title,raw_text,applies_state,variation_action,affected_unit_label,affected_subparts,affects_anchor_id,table_grid_json,table_key_values,base_unit_label,affected_subclause,conditions_text,exceptions_text,requirements_list,standards_referenced,notes_quality,discipline,table_purpose,table_id,table_label,applies_to_volume,applies_to_class,volume_hierarchy,dataset_coverage,scope_conditions,formula_json,constant_value,constant_name,pathway_alternative_to,verification_method_for,section_code,part_code,indexable
ncc2022,Vol3,"","",NCC2022-volume-three.docx,Vol3,VOL3::J1P2,"",1341,0,0,J1P2,PERFORMANCE_REQUIREMENT,"","A defined term, ‘Cooling degree hours’ has been added as a consequence of quantification in J1P2 and H6P1.","| Reference | Changes and commentary | | --- | --- | | Glossary | A defined term, ‘Cooling degree hours’ has been added as a consequence of quantification in J1P2 and H6P1. | | Glossary | A defined term, ‘Daily outdoor temperature range’ has been added as a consequence of quantification in J1P2 and H6P1. | | Glossary | A defined term, ‘Dehumidification gram hours’, has been added as a consequence of quantification in J1P2 and H6P1. | | Glossary | A defined term, ‘Design bushfire’, has been added as a consequence of amendments to Part G5. | | Glossary | The defined term, ‘Domestic services’, has beenamended to include on-site renewable energy equipment as a result of quantification in J1P3 and H6P2. | | Glossary | A defined term, ‘Drainage flange’, has been added as a consequence of amendments to Part 10.2 of the ABCB Housing Provisions. | | Glossary | A defined term, ‘Drainage riser’, has been added as a consequence of amendments to Part 10.2 of the ABCB Housing Provisions. | | Glossary | A defined term, ‘Efficacy’, has been added as aconsequence of including quantified Performance Requirement for automatic warning for occupants. | | Glossary | A defined term, ‘Energy value’, has been added as a consequence of quantification in J1P3 and H6P2. | | Glossary | A defined term, ‘Engaged pier’, has been added as a consequence of amendments to Section 5 of the ABCB Housing Provisions. | | Glossary | A defined term, ‘Fire actions’, has been added as a consequence of amendments to Part G5. | | Glossary | The defined term, ‘Flashing’, has been amended to clarify perimeter and vertical flashings as a consequence ofamendments to Part 10.2 of the ABCB Housing Provisions. | | Glossary | The defined term, ‘Floor area’, for Volume One, has been amended on account of the new defined term ‘Volume’. | | Glossary | A defined term, ‘Floor waste’, has been added as aconsequence of amendments to Part 10.2 of the ABCB Housing Provisions. | | Glossary | The defined term, ‘Glazing’, has been amended as a consequence of the updates to the energy efficiency Deemed-to-Satisfy provisions for Class 2 buildings. | | Glossary | A defined term, ‘Heating degree hours’, has been added as a consequence of quantification in J1P2 and H6P1. | | Glossary | A defined term, ‘Hob’, has been added as a consequence of amendments to Part 10.2 of the ABCB HousingProvisions. | | Glossary | A defined term, ‘Irrigation system’, has been added as a consequence of amendments to S41C2 in Volume Three. | | Glossary | A defined term, ‘Lateral support’, has been added as a consequence of amendments to Part 5.3 of the ABCB Housing Provisions. |","| Reference | Changes and commentary | | --- | --- | | Glossary | A defined term, ‘Cooling degree hours’ has been added as a consequence of quantification in J1P2 and H6P1. | | Glossary | A defined term, ‘Daily outdoor temperature range’ has been added as a consequence of quantification in J1P2 and H6P1. | | Glossary | A defined term, ‘Dehumidification gram hours’, has been added as a consequence of quantification in J1P2 and H6P1. | | Glossary | A defined term, ‘Design bushfire’, has been added as a consequence of amendments to Part G5. | | Glossary | The defined term, ‘Domestic services’, has beenamended to include on-site renewable energy equipment as a result of quantification in J1P3 and H6P2. | | Glossary | A defined term, ‘Drainage flange’, has been added as a consequence of amendments to Part 10.2 of the ABCB Housing Provisions. | | Glossary | A defined term, ‘Drainage riser’, has been added as a consequence of amendments to Part 10.2 of the ABCB Housing Provisions. | | Glossary | A defined term, ‘Efficacy’, has been added as aconsequence of including quantified Performance Requirement for automatic warning for occupants. | | Glossary | A defined term, ‘Energy value’, has been added as a consequence of quantification in J1P3 and H6P2. | | Glossary | A defined term, ‘Engaged pier’, has been added as a consequence of amendments to Section 5 of the ABCB Housing Provisions. | | Glossary | A defined term, ‘Fire actions’, has been added as a consequence of amendments to Part G5. | | Glossary | The defined term, ‘Flashing’, has been amended to clarify perimeter and vertical flashings as a consequence ofamendments to Part 10.2 of the ABCB Housing Provisions. | | Glossary | The defined term, ‘Floor area’, for Volume One, has been amended on account of the new defined term ‘Volume’. | | Glossary | A defined term, ‘Floor waste’, has been added as aconsequence of amendments to Part 10.2 of the ABCB Housing Provisions. | | Glossary | The defined term, ‘Glazing’, has been amended as a consequence of the updates to the energy efficiency Deemed-to-Satisfy provisions for Class 2 buildings. | | Glossary | A defined term, ‘Heating degree hours’, has been added as a consequence of quantification in J1P2 and H6P1. | | Glossary | A defined term, ‘Hob’, has been added as a consequence of amendments to Part 10.2 of the ABCB HousingProvisions. | | Glossary | A defined term, ‘Irrigation system’, has been added as a consequence of amendments to S41C2 in Volume Three. | | Glossary | A defined term, ‘Lateral support’, has been added as a consequence of amendments to Part 5.3 of the ABCB Housing Provisions. |","",false,false,"","","","","","","","","","","","","",PERFORMANCE,NORMATIVE,ALWAYS,"","A defined term, ‘Cooling degree hours’ has been added as a consequence of quantification in J1P2 and H6P1.","| Reference | Changes and commentary | | --- | --- | | Glossary | A defined term, ‘Cooling degree hours’ has been added as a consequence of quantification in J1P2 and H6P1. | | Glossary | A defined term, ‘Daily outdoor temperature range’ has been added as a consequence of quantification in J1P2 and H6P1. | | Glossary | A defined term, ‘Dehumidification gram hours’, has been added as a consequence of quantification in J1P2 and H6P1. | | Glossary | A defined term, ‘Design bushfire’, has been added as a consequence of amendments to Part G5. | | Glossary | The defined term, ‘Domestic services’, has beenamended to include on-site renewable energy equipment as a result of quantification in J1P3 and H6P2. | | Glossary | A defined term, ‘Drainage flange’, has been added as a consequence of amendments to Part 10.2 of the ABCB Housing Provisions. | | Glossary | A defined term, ‘Drainage riser’, has been added as a consequence of amendments to Part 10.2 of the ABCB Housing Provisions. | | Glossary | A defined term, ‘Efficacy’, has been added as aconsequence of including quantified Performance Requirement for automatic warning for occupants. | | Glossary | A defined term, ‘Energy value’, has been added as a consequence of quantification in J1P3 and H6P2. | | Glossary | A defined term, ‘Engaged pier’, has been added as a consequence of amendments to Section 5 of the ABCB Housing Provisions. | | Glossary | A defined term, ‘Fire actions’, has been added as a consequence of amendments to Part G5. | | Glossary | The defined term, ‘Flashing’, has been amended to clarify perimeter and vertical flashings as a consequence ofamendments to Part 10.2 of the ABCB Housing Provisions. | | Glossary | The defined term, ‘Floor area’, for Volume One, has been amended on account of the new defined term ‘Volume’. | | Glossary | A defined term, ‘Floor waste’, has been added as aconsequence of amendments to Part 10.2 of the ABCB Housing Provisions. | | Glossary | The defined term, ‘Glazing’, has been amended as a consequence of the updates to the energy efficiency Deemed-to-Satisfy provisions for Class 2 buildings. | | Glossary | A defined term, ‘Heating degree hours’, has been added as a consequence of quantification in J1P2 and H6P1. | | Glossary | A defined term, ‘Hob’, has been added as a consequence of amendments to Part 10.2 of the ABCB HousingProvisions. | | Glossary | A defined term, ‘Irrigation system’, has been added as a consequence of amendments to S41C2 in Volume Three. | | Glossary | A defined term, ‘Lateral support’, has been added as a consequence of amendments to Part 5.3 of the ABCB Housing Provisions. |","","","","","","","",J1P2,"","","","","","",Ancillary,"",J1P2,"",V3,"","","","","","","","","",J,J1,true
ncc2022,Vol3,"","",NCC2022-volume-three.docx,Vol3,VOL3::B6,"",1342,0,0,B6,PERFORMANCE_REQUIREMENT,"",The defined term ‘Rainwater harvesting system’ has been amended to ‘Rainwater service’ and ‘Rainwate,"| Reference | Changes and commentary | | --- | --- | | Glossary | A defined term, ‘Main water heater’ has been added as a consequence of including new whole-of-home energyefficiency requirements. | | Glossary | A defined term, ‘Main space conditioning’ has been added as a consequence of including new whole-of-homeenergy efficiency requirements. | | Glossary | A defined term, ‘Maximum retained water level’, has been added as a consequence of amendments to Part 10.2 of the ABCB Housing Provisions. | | Glossary | A defined term, ‘Membrane’, has been added as aconsequence of amendments to Part 10.2 of the ABCB Housing Provisions. | | Glossary | The defined term, ‘NABERS Energy for Offices’ has been amended to be ‘NABERS Energy’ to reflect its use formultiple building classifications. | | Glossary | The defined term, ‘Performance-based design brief’ has been amended for clarity. | | Glossary | The defined term, ‘Point of connection’, has been amended for clarity. | | Glossary | A defined term, ‘Preformed shower base’, has beenadded as a consequence of amendments to Part 10.2 of the ABCB Housing Provisions. | | Glossary | A defined term, ‘Primary insulation layer’, has been added as a consequence of amendments to Condensationmanagement provisions. | | Glossary | The defined term ‘Rainwater harvesting system’ has been amended to ‘Rainwater service’ and ‘Rainwater storage’ as a consequence of amendments to Part B6 of Volume Three. | | Glossary | The defined term ‘Reference building’ has been amended to remove reference to Thermal comfort levels and as a consequence of the introduction of J1V5. | | Glossary | A defined term, ‘Reliability’, has been added as a consequence of including quantified Performance Requirements for automatic warning for occupants. | | Glossary | A defined term, ‘Screed’, has been added as aconsequence of amendments to Part 10.2 of the ABCB Housing Provisions. | | Glossary | The defined term, ‘Shower area’, has been amended to clarify enclosed and unenclosed shower areas as aconsequence of amendments to Part 10.2 of the ABCB Housing Provisions. | | Glossary | A defined term, ‘Shower screen’, has been added as a consequence of amendments to Part 10.2 of the ABCB Housing Provisions. | | Glossary | A defined term, ‘Thermal energy load’, has been added as a consequence of quantification in J1P2 and H6P1. | | Glossary | The defined term ‘Total R-Value’ in the ABCB HousingProvisions has been amended to align with Volume One. | | Glossary | The defined term ‘Total System U-Value’ in the ABCB Housing Provisions has been amended to align with Volume One. |","| Reference | Changes and commentary | | --- | --- | | Glossary | A defined term, ‘Main water heater’ has been added as a consequence of including new whole-of-home energyefficiency requirements. | | Glossary | A defined term, ‘Main space conditioning’ has been added as a consequence of including new whole-of-homeenergy efficiency requirements. | | Glossary | A defined term, ‘Maximum retained water level’, has been added as a consequence of amendments to Part 10.2 of the ABCB Housing Provisions. | | Glossary | A defined term, ‘Membrane’, has been added as aconsequence of amendments to Part 10.2 of the ABCB Housing Provisions. | | Glossary | The defined term, ‘NABERS Energy for Offices’ has been amended to be ‘NABERS Energy’ to reflect its use formultiple building classifications. | | Glossary | The defined term, ‘Performance-based design brief’ has been amended for clarity. | | Glossary | The defined term, ‘Point of connection’, has been amended for clarity. | | Glossary | A defined term, ‘Preformed shower base’, has beenadded as a consequence of amendments to Part 10.2 of the ABCB Housing Provisions. | | Glossary | A defined term, ‘Primary insulation layer’, has been added as a consequence of amendments to Condensationmanagement provisions. | | Glossary | The defined term ‘Rainwater harvesting system’ has been amended to ‘Rainwater service’ and ‘Rainwater storage’ as a consequence of amendments to Part B6 of Volume Three. | | Glossary | The defined term ‘Reference building’ has been amended to remove reference to Thermal comfort levels and as a consequence of the introduction of J1V5. | | Glossary | A defined term, ‘Reliability’, has been added as a consequence of including quantified Performance Requirements for automatic warning for occupants. | | Glossary | A defined term, ‘Screed’, has been added as aconsequence of amendments to Part 10.2 of the ABCB Housing Provisions. | | Glossary | The defined term, ‘Shower area’, has been amended to clarify enclosed and unenclosed shower areas as aconsequence of amendments to Part 10.2 of the ABCB Housing Provisions. | | Glossary | A defined term, ‘Shower screen’, has been added as a consequence of amendments to Part 10.2 of the ABCB Housing Provisions. | | Glossary | A defined term, ‘Thermal energy load’, has been added as a consequence of quantification in J1P2 and H6P1. | | Glossary | The defined term ‘Total R-Value’ in the ABCB HousingProvisions has been amended to align with Volume One. | | Glossary | The defined term ‘Total System U-Value’ in the ABCB Housing Provisions has been amended to align with Volume One. |","",false,false,"","","","","","","","","","","","","",PERFORMANCE,NORMATIVE,ALWAYS,"",The defined term ‘Rainwater harvesting system’ has been amended to ‘Rainwater service’ and ‘Rainwate,"| Reference | Changes and commentary | | --- | --- | | Glossary | A defined term, ‘Main water heater’ has been added as a consequence of including new whole-of-home energyefficiency requirements. | | Glossary | A defined term, ‘Main space conditioning’ has been added as a consequence of including new whole-of-homeenergy efficiency requirements. | | Glossary | A defined term, ‘Maximum retained water level’, has been added as a consequence of amendments to Part 10.2 of the ABCB Housing Provisions. | | Glossary | A defined term, ‘Membrane’, has been added as aconsequence of amendments to Part 10.2 of the ABCB Housing Provisions. | | Glossary | The defined term, ‘NABERS Energy for Offices’ has been amended to be ‘NABERS Energy’ to reflect its use formultiple building classifications. | | Glossary | The defined term, ‘Performance-based design brief’ has been amended for clarity. | | Glossary | The defined term, ‘Point of connection’, has been amended for clarity. | | Glossary | A defined term, ‘Preformed shower base’, has beenadded as a consequence of amendments to Part 10.2 of the ABCB Housing Provisions. | | Glossary | A defined term, ‘Primary insulation layer’, has been added as a consequence of amendments to Condensationmanagement provisions. | | Glossary | The defined term ‘Rainwater harvesting system’ has been amended to ‘Rainwater service’ and ‘Rainwater storage’ as a consequence of amendments to Part B6 of Volume Three. | | Glossary | The defined term ‘Reference building’ has been amended to remove reference to Thermal comfort levels and as a consequence of the introduction of J1V5. | | Glossary | A defined term, ‘Reliability’, has been added as a consequence of including quantified Performance Requirements for automatic warning for occupants. | | Glossary | A defined term, ‘Screed’, has been added as aconsequence of amendments to Part 10.2 of the ABCB Housing Provisions. | | Glossary | The defined term, ‘Shower area’, has been amended to clarify enclosed and unenclosed shower areas as aconsequence of amendments to Part 10.2 of the ABCB Housing Provisions. | | Glossary | A defined term, ‘Shower screen’, has been added as a consequence of amendments to Part 10.2 of the ABCB Housing Provisions. | | Glossary | A defined term, ‘Thermal energy load’, has been added as a consequence of quantification in J1P2 and H6P1. | | Glossary | The defined term ‘Total R-Value’ in the ABCB HousingProvisions has been amended to align with Volume One. | | Glossary | The defined term ‘Total System U-Value’ in the ABCB Housing Provisions has been amended to align with Volume One. |","","","","","","","",B6,"","","","","","","","","","",V3,"","","","","","","","","",B,B6,true
ncc2022,Vol3,"","",NCC2022-volume-three.docx,Vol3,VOL3::B5D5,"",1343,0,0,B5D5,OTHER,"","A defined term ‘Unprotected water service’, has been added as a consequence of introducing a new pro","| Reference | Changes and commentary | | --- | --- | | Glossary | A defined term ‘Unprotected water service’, has been added as a consequence of introducing a new provision for unprotected water service – B5D5 of Volume Three. | | Glossary | A defined term, ‘Vapour permeance’, has been added as a consequence of amendments to the condensationmanagement provisions. | | Glossary | A defined term, ‘Volume’, has been added to clarify thevolume space with respect to a building, fire compartment and atrium. | | Glossary | A defined term, ‘Waterproofing system’, has been added as a consequence of amendments to Part 10.2 of theABCB Housing Provisions. | | Glossary | A defined term, ‘Water stop’, has been added as aconsequence of amendments to Part 10.2 of the ABCB Housing Provisions. | | Glossary | A defined term, ‘Weighted average’, has been added as a consequence of amendments toA5G4. | | Glossary | A defined term, ‘Wetted surface area’, has been added to provide clarification for the defined term ‘Weightedaverage’. |","| Reference | Changes and commentary | | --- | --- | | Glossary | A defined term ‘Unprotected water service’, has been added as a consequence of introducing a new provision for unprotected water service – B5D5 of Volume Three. | | Glossary | A defined term, ‘Vapour permeance’, has been added as a consequence of amendments to the condensationmanagement provisions. | | Glossary | A defined term, ‘Volume’, has been added to clarify thevolume space with respect to a building, fire compartment and atrium. | | Glossary | A defined term, ‘Waterproofing system’, has been added as a consequence of amendments to Part 10.2 of theABCB Housing Provisions. | | Glossary | A defined term, ‘Water stop’, has been added as aconsequence of amendments to Part 10.2 of the ABCB Housing Provisions. | | Glossary | A defined term, ‘Weighted average’, has been added as a consequence of amendments toA5G4. | | Glossary | A defined term, ‘Wetted surface area’, has been added to provide clarification for the defined term ‘Weightedaverage’. |","",false,false,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"","A defined term ‘Unprotected water service’, has been added as a consequence of introducing a new pro","| Reference | Changes and commentary | | --- | --- | | Glossary | A defined term ‘Unprotected water service’, has been added as a consequence of introducing a new provision for unprotected water service – B5D5 of Volume Three. | | Glossary | A defined term, ‘Vapour permeance’, has been added as a consequence of amendments to the condensationmanagement provisions. | | Glossary | A defined term, ‘Volume’, has been added to clarify thevolume space with respect to a building, fire compartment and atrium. | | Glossary | A defined term, ‘Waterproofing system’, has been added as a consequence of amendments to Part 10.2 of theABCB Housing Provisions. | | Glossary | A defined term, ‘Water stop’, has been added as aconsequence of amendments to Part 10.2 of the ABCB Housing Provisions. | | Glossary | A defined term, ‘Weighted average’, has been added as a consequence of amendments toA5G4. | | Glossary | A defined term, ‘Wetted surface area’, has been added to provide clarification for the defined term ‘Weightedaverage’. |","","","","","","","",B5D5,"","","","","","","","",B5D5,"",V3,"","","","","","","","","",B,B5,true
ncc2022,Vol3,"","",NCC2022-volume-three.docx,Vol3,VOL3::17,"",1344,0,0,17,OTHER,"","",| Section A | Governing requirements |,| Section A | Governing requirements |,"",false,false,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"","",| Section A | Governing requirements |,"","","","","","","",17,"","","","","","","","","","",V3,"","","","","","","","","","","",true
ncc2022,Vol3,"","",NCC2022-volume-three.docx,Vol3,VOL3::A1,"",1345,0,0,A1,DTS_PROVISION,"",Part A1,"| Part A1 | Interpreting the NCC | | --- | --- | | Part A2 | Governing RequirementsA1G1 Scope of NCC Volume OneA1G2 Scope of NCC Volume TwoA1G3 Scope of NCC Volume ThreeA1G4  InterpretationCompliance with the NCCGoverning RequirementsA2G1 ComplianceA2G2 Performance SolutionA2G3  Deemed-to-Satisfy SolutionA2G4 A combination of solutions | | Part A3 | Application of the NCC in States and TerritoriesGoverning RequirementsA3G1  State and Territory compliance | | Part A4 | Referenced documentsGoverning RequirementsA4G1                           Referenced documentsA4G2                          Differences between referenced documents and the NCCA4G3                           Adoption of referenced documents | | Part A5 | Documentation of design and constructionGoverning RequirementsA5G1  SuitabilityA5G2 Evidence of suitability ─ Volumes One, Two and ThreeA5G3 Evidence of suitability ─ Volumes One and Two (BCA)A5G4 Evidence of suitability ─ Volume Three (PCA)A5G5  Fire-resistance of building elementsA5G6  Fire hazard propertiesA5G7 Resistance to the incipient spread of fireA5G8 Labelling of Aluminium Composite PanelsA5G9  NatHERS | | Part A6 | Building classification Governing RequirementsA6G1 Determining a building classificationA6G2  Class 1 buildingsA6G3 Class 2 buildingsA6G4 Class 3 buildingsA6G5  Class 4 buildingsA6G6  Class 5 buildingsA6G7 Class 6 buildingsA6G8  Class 7 buildings |","| Part A1 | Interpreting the NCC | | --- | --- | | Part A2 | Governing RequirementsA1G1 Scope of NCC Volume OneA1G2 Scope of NCC Volume TwoA1G3 Scope of NCC Volume ThreeA1G4  InterpretationCompliance with the NCCGoverning RequirementsA2G1 ComplianceA2G2 Performance SolutionA2G3  Deemed-to-Satisfy SolutionA2G4 A combination of solutions | | Part A3 | Application of the NCC in States and TerritoriesGoverning RequirementsA3G1  State and Territory compliance | | Part A4 | Referenced documentsGoverning RequirementsA4G1                           Referenced documentsA4G2                          Differences between referenced documents and the NCCA4G3                           Adoption of referenced documents | | Part A5 | Documentation of design and constructionGoverning RequirementsA5G1  SuitabilityA5G2 Evidence of suitability ─ Volumes One, Two and ThreeA5G3 Evidence of suitability ─ Volumes One and Two (BCA)A5G4 Evidence of suitability ─ Volume Three (PCA)A5G5  Fire-resistance of building elementsA5G6  Fire hazard propertiesA5G7 Resistance to the incipient spread of fireA5G8 Labelling of Aluminium Composite PanelsA5G9  NatHERS | | Part A6 | Building classification Governing RequirementsA6G1 Determining a building classificationA6G2  Class 1 buildingsA6G3 Class 2 buildingsA6G4 Class 3 buildingsA6G5  Class 4 buildingsA6G6  Class 5 buildingsA6G7 Class 6 buildingsA6G8  Class 7 buildings |","",false,false,"","","","","","","","","","","","","",DTS,NORMATIVE,ALWAYS,"",Part A1,"| Part A1 | Interpreting the NCC | | --- | --- | | Part A2 | Governing RequirementsA1G1 Scope of NCC Volume OneA1G2 Scope of NCC Volume TwoA1G3 Scope of NCC Volume ThreeA1G4  InterpretationCompliance with the NCCGoverning RequirementsA2G1 ComplianceA2G2 Performance SolutionA2G3  Deemed-to-Satisfy SolutionA2G4 A combination of solutions | | Part A3 | Application of the NCC in States and TerritoriesGoverning RequirementsA3G1  State and Territory compliance | | Part A4 | Referenced documentsGoverning RequirementsA4G1                           Referenced documentsA4G2                          Differences between referenced documents and the NCCA4G3                           Adoption of referenced documents | | Part A5 | Documentation of design and constructionGoverning RequirementsA5G1  SuitabilityA5G2 Evidence of suitability ─ Volumes One, Two and ThreeA5G3 Evidence of suitability ─ Volumes One and Two (BCA)A5G4 Evidence of suitability ─ Volume Three (PCA)A5G5  Fire-resistance of building elementsA5G6  Fire hazard propertiesA5G7 Resistance to the incipient spread of fireA5G8 Labelling of Aluminium Composite PanelsA5G9  NatHERS | | Part A6 | Building classification Governing RequirementsA6G1 Determining a building classificationA6G2  Class 1 buildingsA6G3 Class 2 buildingsA6G4 Class 3 buildingsA6G5  Class 4 buildingsA6G6  Class 5 buildingsA6G7 Class 6 buildingsA6G8  Class 7 buildings |","","","","","","","",A1,"","","","","","",Governing,"","","",V3,"","","","","","","","","",A,A1,true
ncc2022,Vol3,"","",NCC2022-volume-three.docx,Vol3,VOL3::A6G9,"",1346,0,0,A6G9,OTHER,"",Class 8 buildings,"| Class 8 buildings | | --- | | A6G10  Class 9 buildings | | A6G11 Class 10 buildings and structures | | A6G12 Multiple classifications | | Part A7 United buildings | | Governing Requirements | | A7G1 United buildings | | A7G2 Alterations in a united building | | Specification 1 Fire-resistance of building elements | | S1C1 Scope | | S1C2  Rating | | S1C3  FRLs determined by calculation | | S1C4 Interchangeable materials | | S1C5 Columns covered with lightweight construction | | S1C6  Non-loadbearing elements | | Specification 2 Descriptions of elements referred to in Specification 1 | | S2C1  Scope | | S2C2 Mortar for masonry | | S2C3 Gypsum blocks | | S2C4 Gypsum-sand mortar and plaster | | S2C5 Gypsum-perlite and gypsum-vermiculite plaster | | S2C6  Plaster of cement and sand or cement, lime and sand | | S2C7 Plaster reinforcement | | S2C8 Ashlar stone masonry | | S2C9 Dimensions of masonry | | S2C10  Solid units | | S2C11  Hollow units | | S2C12 Equivalent thickness | | S2C13 Height-to-thickness ratio of certain walls | | S2C14 Increase in thickness by plastering — walls | | S2C15  Increase in thickness by plastering — columns | | S2C16 Gypsum-perlite or gypsum-vermiculite plaster or metal lath — | | walls | | S2C17 Gypsum-perlite or gypsum-vermiculite plaster or metal lath — | | columns | | S2C18 Gypsum-perlite or gypsum-vermiculite plaster or metal lath — | | beams | | S2C19 Exposure of columns | | S2C20 Exposure of beams | | S2C21 Filling of column spaces | | S2C22 Hollow terracotta blocks | | S2C23 Reinforcing for column and beam protection — masonry | | S2C24 Reinforcing for column and beam protection — gypsum blocks | | and hollow terracotta blocks | | S2C25 Reinforcing for column and beam protection — structural con |","| Class 8 buildings | | --- | | A6G10  Class 9 buildings | | A6G11 Class 10 buildings and structures | | A6G12 Multiple classifications | | Part A7 United buildings | | Governing Requirements | | A7G1 United buildings | | A7G2 Alterations in a united building | | Specification 1 Fire-resistance of building elements | | S1C1 Scope | | S1C2  Rating | | S1C3  FRLs determined by calculation | | S1C4 Interchangeable materials | | S1C5 Columns covered with lightweight construction | | S1C6  Non-loadbearing elements | | Specification 2 Descriptions of elements referred to in Specification 1 | | S2C1  Scope | | S2C2 Mortar for masonry | | S2C3 Gypsum blocks | | S2C4 Gypsum-sand mortar and plaster | | S2C5 Gypsum-perlite and gypsum-vermiculite plaster | | S2C6  Plaster of cement and sand or cement, lime and sand | | S2C7 Plaster reinforcement | | S2C8 Ashlar stone masonry | | S2C9 Dimensions of masonry | | S2C10  Solid units | | S2C11  Hollow units | | S2C12 Equivalent thickness | | S2C13 Height-to-thickness ratio of certain walls | | S2C14 Increase in thickness by plastering — walls | | S2C15  Increase in thickness by plastering — columns | | S2C16 Gypsum-perlite or gypsum-vermiculite plaster or metal lath — | | walls | | S2C17 Gypsum-perlite or gypsum-vermiculite plaster or metal lath — | | columns | | S2C18 Gypsum-perlite or gypsum-vermiculite plaster or metal lath — | | beams | | S2C19 Exposure of columns | | S2C20 Exposure of beams | | S2C21 Filling of column spaces | | S2C22 Hollow terracotta blocks | | S2C23 Reinforcing for column and beam protection — masonry | | S2C24 Reinforcing for column and beam protection — gypsum blocks | | and hollow terracotta blocks | | S2C25 Reinforcing for column and beam protection — structural con |","",false,false,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"",Class 8 buildings,"| Class 8 buildings | | --- | | A6G10  Class 9 buildings | | A6G11 Class 10 buildings and structures | | A6G12 Multiple classifications | | Part A7 United buildings | | Governing Requirements | | A7G1 United buildings | | A7G2 Alterations in a united building | | Specification 1 Fire-resistance of building elements | | S1C1 Scope | | S1C2  Rating | | S1C3  FRLs determined by calculation | | S1C4 Interchangeable materials | | S1C5 Columns covered with lightweight construction | | S1C6  Non-loadbearing elements | | Specification 2 Descriptions of elements referred to in Specification 1 | | S2C1  Scope | | S2C2 Mortar for masonry | | S2C3 Gypsum blocks | | S2C4 Gypsum-sand mortar and plaster | | S2C5 Gypsum-perlite and gypsum-vermiculite plaster | | S2C6  Plaster of cement and sand or cement, lime and sand | | S2C7 Plaster reinforcement | | S2C8 Ashlar stone masonry | | S2C9 Dimensions of masonry | | S2C10  Solid units | | S2C11  Hollow units | | S2C12 Equivalent thickness | | S2C13 Height-to-thickness ratio of certain walls | | S2C14 Increase in thickness by plastering — walls | | S2C15  Increase in thickness by plastering — columns | | S2C16 Gypsum-perlite or gypsum-vermiculite plaster or metal lath — | | walls | | S2C17 Gypsum-perlite or gypsum-vermiculite plaster or metal lath — | | columns | | S2C18 Gypsum-perlite or gypsum-vermiculite plaster or metal lath — | | beams | | S2C19 Exposure of columns | | S2C20 Exposure of beams | | S2C21 Filling of column spaces | | S2C22 Hollow terracotta blocks | | S2C23 Reinforcing for column and beam protection — masonry | | S2C24 Reinforcing for column and beam protection — gypsum blocks | | and hollow terracotta blocks | | S2C25 Reinforcing for column and beam protection — structural con |","","","","","","","",A6G9,"","","","","","","","",A6G9,"",V3,"","","","","","","","","",A,A6,true
ncc2022,Vol3,"","",NCC2022-volume-three.docx,Vol3,VOL3::A1,"",1347,0,0,A1,OTHER,"",Part A1,| Part A1 | Interpreting the NCC |,| Part A1 | Interpreting the NCC |,"",false,false,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"",Part A1,| Part A1 | Interpreting the NCC |,"","","","","","","",A1,"","","","","","",Governing,"","","",V3,"","","","","","","","","",A,A1,true
ncc2022,Vol3,"","",NCC2022-volume-three.docx,Vol3,VOL3::21,"",1348,0,0,21,OTHER,"","",| Governing Requirements |,| Governing Requirements |,"",false,false,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"","",| Governing Requirements |,"","","","","","","",21,"","","","","","","","","","",V3,"","","","","","","","","","","",true
ncc2022,Vol3,"","",NCC2022-volume-three.docx,Vol3,VOL3::A2,"",1349,0,0,A2,OTHER,"",Part A2,| Part A2 | Compliance with the NCC |,| Part A2 | Compliance with the NCC |,"",false,false,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"",Part A2,| Part A2 | Compliance with the NCC |,"","","","","","","",A2,"","","","","","",Governing,"","","",V3,"","","","","","","","","",A,A2,true
ncc2022,Vol3,"","",NCC2022-volume-three.docx,Vol3,VOL3::23,"",1350,0,0,23,OTHER,"","",| Governing Requirements |,| Governing Requirements |,"",false,false,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"","",| Governing Requirements |,"","","","","","","",23,"","","","","","","","","","",V3,"","","","","","","","","","","",true
